links,reviews
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it
8 years ago
Lmelina
Tx
Verified Buyer
Love it
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"This is the only product shampoo and conditioner I buy
8 years ago
Karen
Maplewood, MN
Verified Buyer
This product line works great and smells great too. I only one I choose and the price is great as well.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My hair is like silk
8 years ago
Sarah M.
Houston, TX
Verified Buyer
I highly recommend, after two days my hair was so soft and shiny. Used both the shampoo and conditioner.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I will buy again
8 years ago
Lori
Ohio
Verified Buyer
Love
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"This is the only brand I will use on my hair
8 years ago
MissMindy
Utah
Verified Buyer
❤️
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My new go to product
8 years ago
Tash
Conyers GA
Verified Buyer
Love this product for my daughter's hair. She has very thick hair that gets dry really fast. This product works perfectly for her hair. This is my go-to shampoo.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great Conditioning Balm
8 years ago
Purple Girl
Aurora, CO
Verified Buyer
I love this conditioning balm. It makes my hair and scalp feel great. I love the way it smells. I also love the Biolage Hydrasource shampoo that I use daily.
More Details
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"One of my favorites
8 years ago
wp
Santa Rosa, CA
Verified Buyer
One of my favorites! Biolage and Matrix are great products!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"i do buy this everytime i need conditioner
8 years ago
none
sun city aznancy
Verified Buyer
after every shampoo I use this product
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would visit ULTA for all hair care products.v
8 years ago
N/A
St. Louis MO
Verified Buyer
Great product
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great product.
8 years ago
Jackie
Rapid city
Verified Buyer
Daly use our every other day.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"It makes my hair so soft!
8 years ago
Chris
Idaho
Verified Buyer
I still have to use the leave in spray to detangle because my hair is so course but I have all of my family using it now and we alll love it!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Heading back to stock up while 1/2 price!!!
8 years ago
Val pal
Moreno Valley, CA
Verified Buyer
I had a bad hair color experience where my hair felt like wires (not done at Ulta, first mistake!)....I bought the shampoo and conditioner in this line....LOVE IT!!!! My hair was softer from the first use. Definitely will make part of my regular product line!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it!
8 years ago
K
Santa Barbara, CA
Verified Buyer
I use it almost everyday and love the way my hair feels!
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it! Great smell, great moisturizing fir the hair.
8 years ago
Jen
St. Louis
Verified Buyer
Very moisturizing for my dry, frizzy, curly hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I love this stuff!
8 years ago
Gayle
Springfield, NE
Verified Buyer
This conditioner is great!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"This is my favorite conditioner
8 years ago
ana
new york
Verified Buyer
I have used other conditioners but always come back to this one. Works well on my dry, curly hair, making it soft and manageable.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy again
8 years ago
Chaz
Austin Texas
Verified Buyer
So far I'm loving the shampoo and conditioner, I have chemicals damaged and it's helping with my hair texture.
More Details
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"LOVE!
8 years ago
SB
KS
My fave!
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Always loved this product
8 years ago
Corinna Clinique manager
Flemington NJ
Verified Buyer
I use this everyday and my hair looks great
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"greAT PRODUCT
8 years ago
SMBA1843
ALBUQUERQUE, NM
Verified Buyer
WOULD RECOMMEND TO EVERYONE
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best conditioning product!
8 years ago
VBeauty
Miami, fl
Verified Buyer
I'm obsessed with this conditioner. I've been using it for years and have tried multiple other conditioners in between. Nothing beats the way this leaves my hair. Smooth, healthy and shiny. I recommend for thick hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Always buy this product
8 years ago
Jackie
Westland, mi
Verified Buyer
Love it
More Details
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this product
8 years ago
Carolyn
Tucson, AZ
Verified Buyer
Love this product
More Details
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it!
8 years ago
Jay
Texas
Verified Buyer
Very much a minimalist. Don't use products for styling, etc. I have always dealt with tangles and this is a great detangler! Leaves hair soft and not greasy.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I love it will buy it again
8 years ago
Molly
Moline il
Verified Buyer
I will buy this again
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Forever my favorite!
8 years ago
Vivianne
Atlanta, Georgia
Verified Buyer
I love this conditioner. My hair gets very tangled when washing it, but this conditioner does wonders. Brushing my hair isn't a struggle anymore. The brush just glides through my hair! Also, this product smells amazing, which is another bonus. I will buy again and again.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love the Biolage line! Great on color treated/dry hair
8 years ago
MommaDk
Grand Rapids, MI
Verified Buyer
This is a wonderful conditioner for the whole family. Detangles, reduces frizz, improved texture and health of hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best Conditioner!
8 years ago
Little Blue Rider
Shelby, N C
Verified Buyer
I have been using this conditioner for years. I have tried others and I always return to this one. Perfect for daily use.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"No no no!
8 years ago
Lisha
NY
Verified Buyer
I've used this brand for about four years now. I usually purchase at different beauty store but it was on sale at Ulta so I picked up a shampoo and conditioner. About a week passed and I ran out of my old bottles so I went to try my new ones. AWFUL. JUST AWFUL. they are watered down and don't smell as fragrant as they usually do. Going to the mall in the next couple days to return product.
More Details
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I love this
8 years ago
Renee the rookie
Arnaudville,la
Verified Buyer
I love this conditioner!
More Details
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I buy again and again
8 years ago
Migal
Muskegon mi
Verified Buyer
Love this! I use it on my blonde bioloyge hair. Also use on my 5 year old daughter. I keep trying other products but keep going back to this and the mask :) keeper!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it
8 years ago
Chris
Edmond,Oklahoma
I have very curly thick dry hair, this makes my hair so soft worth every penny.
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"NOT the same great original formula
8 years ago
Liz D
Wood-Ridge, NJ
I was told by a Biolage rep that this was the same conditioner as the Ultra Hydrating Balm conditioner that I thought was discontinued. That conditioner was only one of two conditioners that ""work"" on my hair. Everything else seems to leave my hair frizzy, dull, and dry and breaking. So I was thrilled when they assured me that it was the ""same great original formula"", just in new packaging. The ingredient list on the Ulta site for the Ultra Hydrasource conditioner did match the ingredient list on my old Ultra Hydrating Balm container. But when I received the Ultra Hydrasource conditioner in the mail recently from Ulta, I saw that although most ingredients were exactly the same and listed in the same order, phenoxyethanol had been added pretty close to the beginning of the ingredient list in the Ultra Hydrasource formula. Not sure why Biolage had to add so much of a preservative in a formula that worked fine for years. I have to use the Ultra Hydrasource conditioner a few more times to see if I notice a difference. I used it once, and my hair does seem frizzier than normal and more hair seemed to break after I used it. I just wish the Biolage rep hadn't said the ingredients didn't change when clearly they did. Until I know for sure that the results are the same or close enough to the old Ultra Hydrating Balm formula, I have to classify this product as ""No, I would not recommend this to a friend"", unfortunately.
No, I would not recommend to a friend
6 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great for your hair
8 years ago
deelarryous
The Villages, Fl
Verified Buyer
always will buy great for my hair Swimmer
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best conditioner for dry hair!
8 years ago
K beans
Rochester, NY
Verified Buyer
I use it everyday, I like how it doesnt leave residue!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Excellent Conditioner
8 years ago
Spypeg
Wauconda, Illinois
Verified Buyer
Makes your hair smell great and silky
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I love this conditioner my hair is super soft
8 years ago
Mel
Citrus Heights, Ca
Verified Buyer
I rotate my shampoo and conditioners every other month because it's good for your hair. I love biolage by matrix, wella, and catwalk by tigi. I spend what little extra money I have on these shampoos and conditioner because cheap hair care makes hair dry and fall out so it's worth it too me.
More Details
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this product
8 years ago
Rose
Brandon, Fl
Verified Buyer
Love the smell and the way it makes my hair feel.
More Details
Yes, I would recommend to a friend
1 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy product again
8 years ago
shar
spring, texas
Verified Buyer
none
More Details
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I'm in love.
8 years ago
XtinA
Chicago
Verified Buyer
I really like it ! I didn't want to spend a lot of money and a product for my Hair but this is worth it and it lives my Hair soft and silky after all that I've done to it.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great Product
8 years ago
MC
OC
I needed a change in my daily hair washing routine. I bought this and used it last night and my hair feels and looks amazing! It is so soft and lightweight! And it smells great! I am definitely in love with this product.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Used it for years
8 years ago
Athena
Tucson, AZ
Verified Buyer
I have been using this conditioner for years. Some might say it is price but it is a quality product.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Absolutely love this conditioner
8 years ago
Cynthi
South jordan ut
Verified Buyer
This is my regular use conditioner. I love the way it feels and how soft it makes my hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great product
8 years ago
Dna323
Glenwood springs co
Verified Buyer
Hair is very dry in winter. This makes my hair silky.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy this again
8 years ago
Sharon
Roseville, Ca
Verified Buyer
I love how it smells and how soft and shiny it makes my hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy this again and again!!
8 years ago
Annie
Omaha
Verified Buyer
I use this everyday and love it!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best conditioner
8 years ago
Maria
Chino Hills, CA
Verified Buyer
I love the results from the first use. My hair was bleached to platinum blonde and was so dried I have used it 3 times and my hair looks almost restored and healthy. Has a wonderful smell. I recommend it.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"love it
8 years ago
Priscilla
Monroeville Pennsylvania
Verified Buyer
Love it
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Not recommended for long hair
8 years ago
Debbie RN
Chicago
Verified Buyer
I couldn't get a comb thru my hair after using it.
More Details
No, I would not recommend to a friend
2 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"BIOLAGE NEVER FAILS ME!!
8 years ago
Sassy Top
Vacaville, CA
I have not used any Matrix products in a few years and forgot how much I Iove them!! I have natural 3C/4A type hair and my hair loves this conditioner. I slapped it on, put on a plastic cap for about 30 minute and bam!!! My hair felt wonderful! A must for my curl top girls out there!!!
More Details
Yes, I would recommend to a friend
1 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I am definitely going to use this product again
8 years ago
Happy User
Kentucky
I used this product followed by the conditioner . I let the conditioner set in my hair for about 20 to 30 mins and rinsed. I then greased my scalp with Cantu shea butter tea tree & jojoba hair and scrap oil then applied cantu shea butter leave in conditioner. As well as putting oil on my hair. I blowed dried it using the comb like blow drying technique . Then I straightened it using thin strands. My hair came out very healthy, sleek, shiny , and smooth. I am an African American with VERY VERY course hair who has not had a perm in 5 months and with these techniques my hair came out better than it ever has with a perm. It came out looking like I had used the Saran Wrap technique. Definitely worth it .
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great for normal hair
8 years ago
Nikki
Toms River, NJ
Verified Buyer
Great for everyday use.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love love
8 years ago
Brattynana
Franklin oh
Verified Buyer
Love this ..after a day of being on motorcycle. Works magic on my fine loose curl hair!!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it
8 years ago
Kam
Arizona
Verified Buyer
Love it
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Not sure yet if I would buy it again.
8 years ago
Beauty blender
Colorado springs
Verified Buyer
To be honest this is my 1st time buying such an expensive shampoo/ conditioner. I wasn't surprised with the results. It smells really good but other than that i have to put alot of conditionet for my hair to feel soft and not tingly.
More Details
No, I would not recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I can run my fingers through my hair!
8 years ago
Mary
Kennesaw, GA
Verified Buyer
I absolutely love this shampoo and conditioner.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I LOVE Biolage! Makes my hair feel like BUTTAH!
8 years ago
JCrocker
Great Falls, SC
Verified Buyer
Great for over-processed hair!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Obsessed
8 years ago
ckhill2014
Texas
This product makes my hair so soft but doesn't smell as good as the shampoo! Doesn't feel heavy on the hair and washes out without looking greasy
More Details
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Works awesome
8 years ago
Elsa
Beaumont, ca
Verified Buyer
I like it
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"New favorite conditioner!
8 years ago
Mel
OREGON
Verified Buyer
I have long hair that is very thick and coarse. I typically need to use a ton of conditioner after I shampoo. I dont need to heep on the Hydrasource, though!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Made my hair super soft
8 years ago
Lauren
CA
Verified Buyer
My hair was fried after bleaching, so I was really looking for a conditioner to de-frizz my hair and fix my dead ends. This conditioner really did the job! It's a little bit expensive, but l think the results are worth it. It did everything I need it to, and now my hair is nice and smooth!
More Details
Yes, I would recommend to a friend
2 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Good for normal or dry hair in my opinion
8 years ago
andie
mcallen
Verified Buyer
My hair is almost die, is extremely dry and frizzy, and I honestly were using the redken frizz dismiss which I love, and I wanted to buy something else, so I remember that I used to like this one from biolage, but I miss my redken, this one is not as creamy and hydrating and the redken one, so I recommend it for people with just regular or dry hair
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Good daily combo
8 years ago
Live Sweet
Hershey PA
Verified Buyer
One of my go-to conditioners. Helps my dry hair. Doesn't fade color.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Good daily combo
8 years ago
Live Sweet
Hershey PA
Verified Buyer
Great for daily use. Doesn't fade my color.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best Shampoo
8 years ago
Lisa
Grand Junction, CO
Verified Buyer
Daily use
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it!!
8 years ago
Val
Denver, CO
Verified Buyer
I love this conditioner! I have fine hair, but a lot of it. My hair gets weighed down and oily easily, but I have very dry ends. This it light, but also very very hydrating and smoothing.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"The best conditioner, wavy hair, humid climate
8 years ago
PittsburghJLS
Pittsburgh, PA
Verified Buyer
First time using this conditioner and I knew I made a great choice! Its really humid where I live and I have wavy hair. This was just light enough that I got to keep all the volume and body that I want without any of the frizz. Highly recommend this!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Greasy greasy greasy
8 years ago
Chelsea j
Virginia beach
Verified Buyer
Will never buy this brand again.
More Details
No, I would not recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love love love
8 years ago
Monica
Magnolia, Texas
Verified Buyer
This works great for dry hair! Smells amazing!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love the smell and hair feels great!
8 years ago
Krissy
Ga
Verified Buyer
I love this conditioner also have the shampoo that goes with it. It smells amazing and really seems to help my hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"The go to conditioner
8 years ago
Nicole
Livonia Mi
Verified Buyer
One of the classics. I always go back to this one.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great for dry, brittle hair
8 years ago
Sage
Iowa
Verified Buyer
Matrix conditioners are by far the best. I have fine, brittle hair, but lots of it. This product keeps my hair from drying out and breaking. It is a bit heavy, but my hair has plenty of volume on its own. If applied all the way to the roots, it would likely make your hair look greasy pretty quickly, but thats easily avoidable. Matrix Biologe products all have a distinct smell and I could easily see how someone wouldn't like it, but it doesn't small good or bad to me.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Moisturizing
8 years ago
Joanna
Billings mt
Verified Buyer
I like this product and do do my kids
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Yes I would buy this product again
8 years ago
Megean
Seguin, TX
Verified Buyer
Smells wonderful. I let it sit in my hair for awhile and makes my hair so smooth and helps with the tangles. I have long hair and it gets tangled when I blow dry it and I haven't noticed that with this conditioner.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love how it applies. Rinses out easy in shower.
8 years ago
Jenny
Mundelein IL
Verified Buyer
I use this product almost every day. Love it so far
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Hair super soft
8 years ago
Pinky
TN
Verified Buyer
Hairdresser told me best conditioner to use on my hair that was left super dry from going more blonde
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great moisturizing conditioner
8 years ago
Nette
Michigan
Verified Buyer
I use this as my every other day conditioner. My hair is healthy and soft.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"This is the best conditioner and my hair shows it!!
8 years ago
Cwall
Plano, Texas
Verified Buyer
I use this daily. My hair was dry and dull from highlighting often. It has brought my hair back to life. Beautiful product. Best purchase in a long while.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Biolage Conditioner
8 years ago
Liz
San Antonio TX
Verified Buyer
I see a difference in the texture of my hair. Very happy with the product.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My Favorite
8 years ago
Amy
NJ
Verified Buyer
After trying various s/c for my hair type, I ended up going back to Biolage. It keeps my hair moisturized without weighing it down. It smells fabulous and is a great deal during Ulta's liter sale.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Luv it
8 years ago
Ann
Decatur, AL
Verified Buyer
Great after being in salt water
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My hair loves this conditioner
8 years ago
Kay
Herkimer, NY
Verified Buyer
I don't have to use much of this product on my hair and it is left shiney and curls look great.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Smells great
8 years ago
Tessa
Illinois
Verified Buyer
I have t used this product yet. I loved the smell and like the Matrix line of priducts. I'm confident that this conditioner will meet my expectations, as I have always had good results with the Matrix line.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"do love it
8 years ago
jazijan
mpls mn
Verified Buyer
I think it is fixing my very dry hair slowly, so that is good
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"This really helps condition my dry hair!
8 years ago
Almost retired
Euless, TX
Verified Buyer
Helps to condition after coloring.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"GLAD I GOT THIS IN SALE :)
8 years ago
Tanya O
Thousand Palms
Verified Buyer
Love how this product smells. Clean and soft. leaves my hair shiny and manageable. my hair is really dry and this has added a little bit of moisture back in. I will keep using this to see if it still works just as well.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"would buy again
8 years ago
pata
los angeles
Verified Buyer
Used it and loved it!
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best Conditioner
8 years ago
Purple Girl
Aurora, CO
Verified Buyer
I use this conditioning balm daily after washing with the Hydrasource Shampoo. I absolutely love this conditioner. It makes my hair so soft, tangle free and smells wonderful!
More Details
Yes, I would recommend to a friend
1 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this product! Makes my hair soft and manageable.
8 years ago
Kay
Texas
Verified Buyer
Leave on your hair for at least 5 minutes.
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I love Biolage!
8 years ago
Colleen
NJ
Verified Buyer
I've loved how well the Biolage line works with my hair, it doesn't weigh it down at all.
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it
8 years ago
LabelHooker
Sioux city ia
Verified Buyer
Gets my hair SO soft. Only conditioner I use that makes me feel like I'm actually using conditioner. Let's me get a comb thru my very thick curly hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great everyday conditioner for my kind of hair!
8 years ago
Sassy Sheila
Lee's Summit, MO
Verified Buyer
For an everyday conditioner, especially for dry coarse hair it does the trick.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love
8 years ago
Carly RN
Montana
Verified Buyer
Keeps my hair healthy ALL year
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great product
8 years ago
Michelle
Bossier city, la
Verified Buyer
Great prodict
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Not great!
8 years ago
Jules
Alberta, Canada
I didn't like the poor quality of this conditioner, felt no different than a drugstore brand. The conditioner almost seemed to absorb into my hair in the shower which had me worried, however when I came out my hair was detangled nicely. It did weigh my hair down and also seemed to dry it out at the same time!? Not for me, I will go back to AG!
More Details
0 0"
